mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
11.818486833572388,0.7018837268934691,0.030520153045654298,0.009680284115890822,identity,0.001,"(5, 2)",sgd,1,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (5, 2), 'solver': 'sgd', 'verbose': 1}",0.465,0.525,0.445,0.45,0.525,0.48200000000000004,0.03572114219898351,46
12.309761714935302,0.7556127675903118,0.02094435691833496,0.00608791150013574,identity,0.001,"(5, 2)",adam,1,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (5, 2), 'solver': 'adam', 'verbose': 1}",0.5,0.515,0.525,0.56,0.58,0.536,0.02956349099818896,38
2.696904182434082,0.32449912148201043,0.021340465545654295,0.004066750180990345,identity,0.1,"(10, 5)",lbfgs,1,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (10, 5), 'solver': 'lbfgs', 'verbose': 1}",0.845,0.81,0.82,0.795,0.785,0.8109999999999999,0.02083266665599963,7
13.25491623878479,0.961287709490084,0.02514801025390625,0.002694145888728667,identity,0.1,"(10, 5)",sgd,1,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (10, 5), 'solver': 'sgd', 'verbose': 1}",0.76,0.76,0.735,0.775,0.74,0.7539999999999999,0.014628738838327807,16
11.981294584274291,1.2827712604506718,0.022048234939575195,0.0024429445663647223,identity,0.1,"(10, 5)",adam,1,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (10, 5), 'solver': 'adam', 'verbose': 1}",0.785,0.78,0.815,0.82,0.73,0.7859999999999999,0.03215587038162704,9
4.212150287628174,0.20692670359188658,0.024135255813598634,0.009083853098492542,identity,0.1,"(5, 2)",lbfgs,1,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (5, 2), 'solver': 'lbfgs', 'verbose': 1}",0.435,0.585,0.535,0.46,0.495,0.502,0.05344155686354954,44
12.163724184036255,1.3161028091610896,0.021741199493408202,0.004981626183272768,identity,0.1,"(5, 2)",sgd,1,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (5, 2), 'solver': 'sgd', 'verbose': 1}",0.385,0.505,0.38,0.435,0.415,0.42400000000000004,0.045210618221829264,51
11.697461128234863,0.41695673295395597,0.026727628707885743,0.01270418690599472,identity,0.1,"(5, 2)",adam,1,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (5, 2), 'solver': 'adam', 'verbose': 1}",0.49,0.59,0.48,0.495,0.535,0.518,0.040570925550201586,41
5.517761659622193,0.347530740606997,0.02673492431640625,0.013205781174424686,identity,10,"(10, 5)",lbfgs,1,"{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (10, 5), 'solver': 'lbfgs', 'verbose': 1}",0.79,0.825,0.85,0.83,0.815,0.8219999999999998,0.019646882704388482,4
12.309746837615966,0.799032356395187,0.03191685676574707,0.01589382422985286,identity,10,"(10, 5)",sgd,1,"{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (10, 5), 'solver': 'sgd', 'verbose': 1}",0.705,0.755,0.78,0.735,0.78,0.751,0.028530685235374238,17
12.489957523345947,1.1036002489256753,0.025531578063964843,0.008382612826073225,identity,10,"(10, 5)",adam,1,"{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (10, 5), 'solver': 'adam', 'verbose': 1}",0.785,0.84,0.815,0.845,0.8,0.817,0.022934689882359402,5
4.596224021911621,0.27903437389152363,0.02533302307128906,0.008890997010778109,identity,10,"(5, 2)",lbfgs,1,"{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (5, 2), 'solver': 'lbfgs', 'verbose': 1}",0.59,0.625,0.62,0.6,0.605,0.608,0.012884098726725137,31
12.762175464630127,0.29820280093555757,0.02612791061401367,0.008282176402707984,identity,10,"(5, 2)",sgd,1,"{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (5, 2), 'solver': 'sgd', 'verbose': 1}",0.435,0.46,0.47,0.4,0.55,0.4630000000000001,0.049759421218498925,49
12.590902185440063,0.48911384598648,0.020740604400634764,0.0031206916349554195,identity,10,"(5, 2)",adam,1,"{'activation': 'identity', 'alpha': 10, 'hidden_layer_sizes': (5, 2), 'solver': 'adam', 'verbose': 1}",0.545,0.625,0.595,0.6,0.595,0.592,0.02599999999999998,33
3.218788719177246,0.7384649367559132,0.02294502258300781,0.009018744804909955,identity,50,"(10, 5)",lbfgs,1,"{'activation': 'identity', 'alpha': 50, 'hidden_layer_sizes': (10, 5), 'solver': 'lbfgs', 'verbose': 1}",0.825,0.825,0.86,0.815,0.82,0.829,0.01593737745050924,2
12.676273202896118,1.118149443034509,0.02054595947265625,0.002572364036819657,identity,50,"(10, 5)",sgd,1,"{'activation': 'identity', 'alpha': 50, 'hidden_layer_sizes': (10, 5), 'solver': 'sgd', 'verbose': 1}",0.395,0.35,0.43,0.49,0.44,0.421,0.04673328578219169,52
13.044561958312988,1.1171692869460685,0.03889508247375488,0.020006137396635374,identity,50,"(10, 5)",adam,1,"{'activation': 'identity', 'alpha': 50, 'hidden_layer_sizes': (10, 5), 'solver': 'adam', 'verbose': 1}",0.405,0.385,0.28,0.4,0.33,0.36000000000000004,0.04806245936279166,60
3.0544485569000246,0.971486322134658,0.03291406631469727,0.01828011590973144,identity,50,"(5, 2)",lbfgs,1,"{'activation': 'identity', 'alpha': 50, 'hidden_layer_sizes': (5, 2), 'solver': 'lbfgs', 'verbose': 1}",0.6,0.63,0.63,0.535,0.62,0.603,0.035721142198983494,32
13.46291651725769,1.1142636824443228,0.024138498306274413,0.01190663564514901,identity,50,"(5, 2)",sgd,1,"{'activation': 'identity', 'alpha': 50, 'hidden_layer_sizes': (5, 2), 'solver': 'sgd', 'verbose': 1}",0.22,0.32,0.24,0.275,0.23,0.257,0.036551333764994136,72
9.550545835494995,1.97894071081038,0.013164997100830078,0.00602999849764425,identity,50,"(5, 2)",adam,1,"{'activation': 'identity', 'alpha': 50, 'hidden_layer_sizes': (5, 2), 'solver': 'adam', 'verbose': 1}",0.26,0.39,0.225,0.395,0.34,0.322,0.06860029154456998,64
